"","fips","averageDispensing","averageDeaths","state","county","region","Population","quadrant","classification","lat","lng"
"1706",31115,NA,5.8164025,"Nebraska","Loup County, NE","Midwest",650,NA,"Noncore",41.9138,-99.4544
"1707",31117,NA,6.5267675,"Nebraska","McPherson County, NE","Midwest",474,NA,"Noncore",41.5682,-101.0604
"1708",31119,94.0428571428571,5.2254025,"Nebraska","Madison County, NE","Midwest",34813,"moreLess","Micropolitan",41.9167,-97.6008
"1709",31121,66.3428571428571,8.9227925,"Nebraska","Merrick County, NE","Midwest",7809,"lessLess","Noncore",41.169,-98.038
"1710",31123,48.9142857142857,9.20425125,"Nebraska","Morrill County, NE","Midwest",4625,"lessLess","Noncore",41.716,-103.0104
"1711",31125,NA,5.91706,"Nebraska","Nance County, NE","Midwest",3532,NA,"Noncore",41.3973,-97.9922
"1712",31127,105.042857142857,9.90337,"Nebraska","Nemaha County, NE","Midwest",7044,"moreLess","Noncore",40.3877,-95.8498
"1713",31129,139.185714285714,5.50887625,"Nebraska","Nuckolls County, NE","Midwest",4134,"moreLess","Noncore",40.1764,-98.0472
"1714",31131,89.3857142857143,6.9642975,"Nebraska","Otoe County, NE","Midwest",15965,"moreLess","Noncore",40.6485,-96.1348
"1715",31133,57.65,7.87359,"Nebraska","Pawnee County, NE","Midwest",2601,"lessLess","Noncore",40.1315,-96.2371
"1716",31135,NA,8.27661625,"Nebraska","Perkins County, NE","Midwest",2867,NA,"Noncore",40.851,-101.6497
"1717",31137,111.914285714286,6.47673125,"Nebraska","Phelps County, NE","Midwest",9006,"moreLess","Noncore",40.5111,-99.4145
"1718",31139,30.6,4.40481375,"Nebraska","Pierce County, NE","Midwest",7184,"lessLess","Noncore",42.2644,-97.6013
"1719",31141,73.8428571428571,5.12793,"Nebraska","Platte County, NE","Midwest",33364,"lessLess","Micropolitan",41.5713,-97.5211
"1720",31143,28.0857142857143,5.47032625,"Nebraska","Polk County, NE","Midwest",5201,"lessLess","Noncore",41.1869,-97.5684
"1721",31145,106.742857142857,9.051745,"Nebraska","Red Willow County, NE","Midwest",10627,"moreLess","Noncore",40.1758,-100.4769
"1722",31147,72.2142857142857,9.8388575,"Nebraska","Richardson County, NE","Midwest",7791,"lessLess","Noncore",40.125,-95.7175
"1723",31149,NA,5.73550625,"Nebraska","Rock County, NE","Midwest",1377,NA,"Noncore",42.4213,-99.4499
"1724",31151,67.4,4.9907175,"Nebraska","Saline County, NE","Midwest",13987,"lessLess","Noncore",40.5241,-97.1409
"1725",31153,60.3428571428571,7.0919375,"Nebraska","Sarpy County, NE","Midwest",188856,"lessLess","Medium Metro",41.1129,-96.112
"1726",31155,43.6142857142857,5.2338725,"Nebraska","Saunders County, NE","Midwest",21927,"lessLess","Noncore",41.2264,-96.6374
"1727",31157,105.442857142857,8.864525,"Nebraska","Scotts Bluff County, NE","Midwest",35299,"moreLess","Micropolitan",41.8506,-103.708
"1728",31159,46.2285714285714,6.04227625,"Nebraska","Seward County, NE","Midwest",17186,"lessLess","Noncore",40.8724,-97.1395
"1729",31161,41.8285714285714,7.38959875,"Nebraska","Sheridan County, NE","Midwest",5150,"lessLess","Noncore",42.5047,-102.4089
"1730",31163,NA,5.30265875,"Nebraska","Sherman County, NE","Midwest",2986,NA,"Noncore",41.2206,-98.9762
"1731",31165,NA,9.65798875,"Nebraska","Sioux County, NE","Midwest",1200,NA,"Noncore",42.4877,-103.7589
"1732",31167,NA,5.185295,"Nebraska","Stanton County, NE","Midwest",5880,NA,"Noncore",41.9169,-97.1939
"1733",31169,NA,5.3013925,"Nebraska","Thayer County, NE","Midwest",4887,NA,"Noncore",40.1762,-97.595
"1734",31171,NA,5.7912025,"Nebraska","Thomas County, NE","Midwest",739,NA,"Noncore",41.9137,-100.5558
"1735",31173,35.6857142857143,7.10876625,"Nebraska","Thurston County, NE","Midwest",7220,"lessLess","Noncore",42.1582,-96.544
"1736",31175,NA,6.10442875,"Nebraska","Valley County, NE","Midwest",4103,NA,"Noncore",41.5673,-98.9819
"1737",31177,51.8428571428571,4.72120625,"Nebraska","Washington County, NE","Midwest",20901,"lessLess","Medium Metro",41.5311,-96.222
"1738",31179,42.4714285714286,4.07777625,"Nebraska","Wayne County, NE","Midwest",9492,"lessLess","Noncore",42.2093,-97.1193
"1739",31181,NA,6.5983425,"Nebraska","Webster County, NE","Midwest",3419,NA,"Noncore",40.1764,-98.5
"1740",31183,NA,5.64135,"Nebraska","Wheeler County, NE","Midwest",790,NA,"Noncore",41.9148,-98.5282
"1741",31185,95.0571428571428,7.5765225,"Nebraska","York County, NE","Midwest",13511,"moreLess","Noncore",40.8727,-97.5971
"1742",32001,117.385714285714,27.96469375,"Nevada","Churchill County, NV","West",25363,"moreMore","Noncore",39.5809,-118.3358
"1743",32003,92.5571428571429,21.85153625,"Nevada","Clark County, NV","West",2315963,"moreMore","Medium Metro",36.2152,-115.0135
"1744",32005,108,21.29545625,"Nevada","Douglas County, NV","West",49088,"moreMore","Noncore",38.9123,-119.6162
"1745",32007,80.6428571428571,13.41058125,"Nevada","Elko County, NV","West",53006,"lessLess","Micropolitan",41.1457,-115.3577
"1746",32009,NA,17.93877875,"Nevada","Esmeralda County, NV","West",886,NA,"Noncore",37.7846,-117.6323
"1747",32011,NA,17.20081375,"Nevada","Eureka County, NV","West",2065,NA,"Noncore",39.9838,-116.2686
"1748",32013,81.6142857142857,17.44325625,"Nevada","Humboldt County, NV","West",16962,"lessMore","Noncore",41.4068,-118.112
"1749",32015,NA,24.54502,"Nevada","Lander County, NV","West",5514,NA,"Noncore",39.9337,-117.038
"1750",32017,88.8142857142857,20.3061075,"Nevada","Lincoln County, NV","West",5159,"moreMore","Noncore",37.6433,-114.8775
"1751",32019,87.6142857142857,23.45432875,"Nevada","Lyon County, NV","West",58319,"moreMore","Noncore",39.0206,-119.189
"1752",32021,130.342857142857,28.16546125,"Nevada","Mineral County, NV","West",4518,"moreMore","Noncore",38.5386,-118.4349
"1753",32023,126.428571428571,34.25107,"Nevada","Nye County, NV","West",48054,"moreMore","Medium Metro",38.0423,-116.4719
"1754",32027,28.6,21.04027,"Nevada","Pershing County, NV","West",6573,"lessMore","Noncore",40.4404,-118.4044
"1755",32029,NA,24.464475,"Nevada","Storey County, NV","West",4207,NA,"Noncore",39.447,-119.5294
"1756",32031,98.8857142857143,25.5593575,"Nevada","Washoe County, NV","West",477082,"moreMore","Medium Metro",40.6655,-119.6643
"1757",32033,141.842857142857,29.257655,"Nevada","White Pine County, NV","West",9466,"moreMore","Noncore",39.4421,-114.9016
"1758",32510,151.542857142857,29.07243375,"Nevada","Carson City, NV","West",56034,"moreMore","Micropolitan",39.1511,-119.7476
"1759",33001,85.7714285714286,30.40948375,"New Hampshire","Belknap County, NH","Northeast",61551,"moreMore","Micropolitan",43.5179,-71.4227
"1760",33003,78.0714285714286,24.58930375,"New Hampshire","Carroll County, NH","Northeast",49167,"lessMore","Noncore",43.8738,-71.2031
"1761",33005,82.7571428571429,23.2660975,"New Hampshire","Cheshire County, NH","Northeast",76228,"moreMore","Micropolitan",42.9193,-72.2512
"1762",33007,80.7571428571429,26.06351875,"New Hampshire","Coos County, NH","Northeast",31174,"lessMore","Micropolitan",44.6896,-71.3056
"1763",33009,85.7,16.3017625,"New Hampshire","Grafton County, NH","Northeast",90691,"moreMore","Micropolitan",43.9407,-71.8208
"1764",33011,74.4285714285714,34.35273375,"New Hampshire","Hillsborough County, NH","Northeast",418735,"lessMore","Large Fringe Metro",42.9153,-71.7161
"1765",33013,89.5571428571429,24.72945625,"New Hampshire","Merrimack County, NH","Northeast",152622,"moreMore","Micropolitan",43.2975,-71.6802
"1766",33015,74.5428571428571,26.02181875,"New Hampshire","Rockingham County, NH","Northeast",311307,"lessMore","Large Fringe Metro",42.9875,-71.1254
"1767",33017,100.971428571429,33.16268625,"New Hampshire","Strafford County, NH","Northeast",131533,"moreMore","Medium Metro",43.2969,-71.0289
"1768",33019,66.2285714285714,17.97341875,"New Hampshire","Sullivan County, NH","Northeast",43267,"lessMore","Micropolitan",43.3613,-72.2221
"1769",34001,86.6714285714286,40.8036775,"New Jersey","Atlantic County, NJ","Northeast",262945,"moreMore","Medium Metro",39.4777,-74.661
"1770",34003,48.7714285714286,13.60976875,"New Jersey","Bergen County, NJ","Northeast",930394,"lessLess","Large Fringe Metro",40.9597,-74.0742
"1771",34005,68.2,28.06593,"New Jersey","Burlington County, NJ","Northeast",446596,"lessMore","Large Fringe Metro",39.8777,-74.6681
"1772",34007,90.8714285714286,42.98609875,"New Jersey","Camden County, NJ","Northeast",506809,"moreMore","Large Central Metro",39.8035,-74.9597
"1773",34009,101.371428571429,38.39084375,"New Jersey","Cape May County, NJ","Northeast",91546,"moreMore","Medium Metro",39.1496,-74.8002
"1774",34011,92.2857142857143,36.71931125,"New Jersey","Cumberland County, NJ","Northeast",147008,"moreMore","Small Metro",39.3738,-75.1107
"1775",34013,43.7714285714286,26.29024125,"New Jersey","Essex County, NJ","Northeast",800501,"lessMore","Large Central Metro",40.7872,-74.247
"1776",34015,85.1714285714286,39.54441625,"New Jersey","Gloucester County, NJ","Northeast",293245,"moreMore","Large Fringe Metro",39.7173,-75.1414
"1777",34017,38.8857142857143,16.403175,"New Jersey","Hudson County, NJ","Northeast",671666,"lessMore","Large Central Metro",40.7371,-74.0779
"1778",34019,43.7285714285714,12.597045,"New Jersey","Hunterdon County, NJ","Northeast",124797,"lessLess","Large Fringe Metro",40.5673,-74.9122
"1779",34021,58.3857142857143,21.19219875,"New Jersey","Mercer County, NJ","Northeast",367239,"lessMore","Medium Metro",40.2834,-74.7018
"1780",34023,51.2285714285714,19.32780375,"New Jersey","Middlesex County, NJ","Northeast",822736,"lessMore","Large Fringe Metro",40.4392,-74.4117
"1781",34025,66.0142857142857,24.0394125,"New Jersey","Monmouth County, NJ","Northeast",618381,"lessMore","Large Fringe Metro",40.2603,-74.2213
"1782",34027,50.2571428571429,15.236175,"New Jersey","Morris County, NJ","Northeast",491087,"lessMore","Large Fringe Metro",40.862,-74.5445
"1783",34029,81.2,31.689505,"New Jersey","Ocean County, NJ","Northeast",614237,"lessMore","Large Fringe Metro",39.8855,-74.2813
"1784",34031,48.8428571428571,19.60283125,"New Jersey","Passaic County, NJ","Northeast",500382,"lessMore","Large Fringe Metro",41.0343,-74.3008
"1785",34033,78.6428571428571,37.0085225,"New Jersey","Salem County, NJ","Northeast",62451,"lessMore","Large Fringe Metro",39.5876,-75.3491
"1786",34035,41.6,13.96987,"New Jersey","Somerset County, NJ","Northeast",329331,"lessLess","Large Fringe Metro",40.5635,-74.6163
"1787",34037,56.9857142857143,23.26393625,"New Jersey","Sussex County, NJ","Northeast",140002,"lessMore","Large Fringe Metro",41.1393,-74.6908
"1788",34039,48.1428571428571,17.37038125,"New Jersey","Union County, NJ","Northeast",555394,"lessMore","Large Central Metro",40.6601,-74.3087
